crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hbe,Lowland Evergreen Seasonal Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hbu,Lowland Evergreen Seasonal Forest with uniform canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hs,Submontane Evergreen Seasonal Forest,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hse,Submontane Evergreen Seasonal Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hsu,Submontane Evergreen Seasonal Forest with uniform canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Iu,Urban influence,No further information,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,LOt,Ecotone Campinarana/Ombrophilous Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,LOt,Ecotone Campinarana/Ombrophilous Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,La,Tree Campinarana,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,La,Tree Campinarana,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lap,Tree Campinarana with palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lap,Tree Campinarana with palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Las,Tree Campinarana without palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Las,Tree Campinarana without palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lb,Shrubby Campinarana,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lb,Shrubby Campinarana,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lbp,Shrubby Campinarana with palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lbp,Shrubby Campinarana with palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lbs,Shrubby Campinarana without palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lbs,Shrubby Campinarana without palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Ldp,Forested Campinarana with palm trees,No further information,T1.4,Tropical heath forests,T1.4 Tropical heath forests,4
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lds,Forested Campinarana without palm trees,No further information,T1.4,Tropical heath forests,T1.4 Tropical heath forests,4
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lg,Grassy-woody Campinarana,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lg,Grassy-woody Campinarana,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lgs,Grassy-woody Campinarana without palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Lgs,Grassy-woody Campinarana without palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Magua,Water,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Magua,Water,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Ml,High Montane Mixed Ombrophilous Forest,No further information,T1.3,Tropical/Subtropical montane rainforests,T1.3 Tropical/Subtropical montane rainforests,3
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Mm,Montane Mixed Ombrophilous Forest,No further information,T1.3,Tropical/Subtropical montane rainforests,T1.3 Tropical/Subtropical montane rainforests,3
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,ONt,Ecotone Ombrophilous Forest/Seasonal Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,ONt,Ecotone Ombrophilous Forest/Seasonal Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pa,Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pa,Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paa,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paa,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paap,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence with palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paap,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence with palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paas,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence without palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Paas,Shrubby Pioneer Vegetation with fluvial and/or lacustrine influence without palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pah,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pah,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pahp,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence with palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pahp,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence with palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pahs,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence without palm trees,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pahs,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine influence without palm trees,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pap,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine with palm fields,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pap,Herbaceous Pioneer Vegetation with fluvial and/or lacustrine with palm fields,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pf,Pioneer Vegetation with Fluvio-Marine Influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pf,Pioneer Vegetation with Fluvio-Marine Influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pfh,Herbaceous Pioneer Vegetation with Fluvio-Marine Influence,No further information,MFT1.3,Coastal saltmarshes and reedbeds,MFT1.3 Coastal saltmarshes and reedbeds,170
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pfm,Wooded Pioneer Vegetation with Fluvio-Marine Influence,No further information,MFT1.2,Intertidal forests and shrublands,MFT1.2 Intertidal forests and shrublands,169
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pm,Pioneer Vegetation with marine influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pm,Pioneer Vegetation with marine influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pma,Wooded Pioneer Vegetation with marine influence,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pma,Wooded Pioneer Vegetation with marine influence,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pmb,Shrubby Pioneer Vegetation with marine influence,No further information,MT2.1,Coastal shrublands and grasslands,MT2.1 Coastal shrublands and grasslands,163
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Pmh,Herbaceous Pioneer Vegetation with marine influence,No further information,MT2.1,Coastal shrublands and grasslands,MT2.1 Coastal shrublands and grasslands,163
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,R,Afforestation/Reforestation,No further information,T7.3,Plantations,T7.3 Plantations,48
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Ra,Afforestation/Reforestation with Acacias,No further information,T7.3,Plantations,T7.3 Plantations,48
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Re,Afforestation/Reforestation with Eucalyptus,No further information,T7.3,Plantations,T7.3 Plantations,48
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Rp,Afforestation/Reforestation with Pine,No further information,T7.3,Plantations,T7.3 Plantations,48
2024/09/10 00:00:00,Naema_GrosDubois,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Rs,Afforestation/Reforestation with Rubber Trees,No further information,T7.3,Plantations,T7.3 Plantations,48
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SNt,Ecotone Savanna/Seasonal Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SNt,Ecotone Savanna/Seasonal Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SOt,Ecotone Savanna/Ombrophilous Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SOt,Ecotone Savanna/Ombrophilous Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
